ticker,price,tech_score,fund_score,vol_bonus,total_score,rel_vol,return_1w,return_1m,return_3m,pct_from_high,rs_vs_spy,revenue_growth,gross_margins,tech_signals,fund_signals
AAT,23.3,9,4,0,13,1.27,5.2%,13.9%,21.4%,-0.3%,0.109,0.018,0.61963004,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
AVA,41.47,8,5,0,13,1.35,1.3%,3.6%,3.3%,-1.4%,-0.072,-0.076,0.66561997,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up","earnings_accelerating, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
AXTA,30.77,9,4,0,13,1.86,5.6%,9.1%,-7.9%,-13.5%,-0.185,-0.006,0.34155,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, rel_vol_high, up_down_vol, last_vol_surge_up, rs_line_rising","eps_beat, gross_margin_healthy, eps_positive, inst_holders"
BBY,77.95,8,5,0,13,1.97,27.5%,32.7%,27.7%,-4.5%,0.171,0.019,0.22518,"above_low_20_80, within_high_75, price_above_ma150, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
COHU,52.75,8,5,0,13,1.53,15.6%,18.0%,74.7%,-4.0%,0.641,0.293,0.43469003,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
F,17.44,8,5,0,13,1.85,27.6%,44.3%,25.3%,0.0%,0.148,0.064,0.07064,"within_high_75, price_above_ma150, ma150_rising, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
HPQ,27.04,8,5,0,13,2.01,23.5%,34.3%,44.7%,-4.3%,0.341,0.09,0.20315,"above_low_20_80, within_high_75, price_above_ma150, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
ZGN,14.7,8,5,0,13,1.25,10.1%,27.7%,30.4%,-1.5%,0.199,0.003,0.67504996,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
HIW,26.1,8,5,0,13,0.96,2.2%,12.2%,18.4%,-14.7%,0.078,0.076,0.67533994,"base_tight, above_low_20_80, within_high_75, price_above_ma150, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
ST,49.39,8,5,0,13,1.26,4.1%,25.2%,32.6%,-2.2%,0.221,0.026,0.29453,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
VTRS,16.26,8,5,0,13,0.87,-0.5%,9.4%,10.6%,-5.8%,0.001,0.081,0.39816,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
EXPD,157.99,8,5,0,13,0.88,0.5%,6.2%,8.9%,-4.3%,-0.016,0.044,0.1362,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, last_vol_surge_up, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
MTRN,220.04,8,5,0,13,0.99,4.8%,27.6%,35.0%,-1.2%,0.245,0.308,0.16403,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, eps_positive, inst_holders"
ODFL,225.15,9,4,0,13,0.97,8.4%,7.5%,11.0%,0.0%,0.005,-0.029,0.38946,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","eps_beat, gross_margin_healthy, eps_positive, inst_holders"
OUST,46.05,9,4,0,13,1.76,31.2%,80.3%,143.0%,0.0%,1.324,0.489,0.47694,"within_high_75, price_above_ma150, ma150_rising, ma50_cross_recent, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, inst_holders"
LTRX,7.55,9,4,0,13,3.03,17.2%,21.0%,26.3%,-10.7%,0.157,0.059,0.42959,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
LEA,143.12,8,5,0,13,1.03,3.4%,15.6%,9.7%,-2.6%,-0.008,0.047,0.07631,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
ILPT,8.97,9,4,0,13,2.53,3.3%,19.4%,54.3%,0.0%,0.437,0.04,0.85985,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_positive, eps_beat, gross_margin_healthy, inst_holders"
JBHT,276.43,8,5,0,13,0.85,6.6%,12.4%,18.7%,0.0%,0.081,0.046,0.18861,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, revenue_positive, eps_beat, eps_positive, inst_holders"
LPTH,16.98,9,4,0,13,1.72,18.9%,39.3%,62.8%,-6.4%,0.522,1.202,0.30041,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, inst_holders"
NVRI,20.75,9,4,0,13,4.42,4.6%,7.8%,9.6%,-2.2%,-0.01,0.003,0.18265,"base_tight, within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_line_rising","revenue_positive, eps_beat, eps_positive, inst_holders"
MRCY,111.7,8,5,0,13,1.29,15.9%,49.4%,25.5%,0.0%,0.149,0.115,0.28683,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, eps_positive, inst_holders"
MRK,118.72,9,4,0,13,1.01,2.5%,7.0%,-3.4%,-3.6%,-0.14,0.049,0.76725996,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_line_rising","revenue_positive, eps_beat, gross_margin_healthy, inst_holders"
TIGO,85.36,8,5,0,13,2.0,-1.7%,3.8%,20.1%,-1.7%,0.095,0.451,0.77067,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, eps_positive, inst_holders"
UMAC,31.78,9,4,0,13,3.21,114.7%,131.3%,132.8%,0.0%,1.222,2.964,0.35149,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, inst_holders"
RVTY,104.55,8,5,0,13,1.6,9.6%,27.1%,6.4%,-11.1%,-0.041,0.07,0.54316,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, rel_vol_high, up_down_vol, last_vol_surge_up, rs_line_rising","revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
SANM,259.73,8,5,0,13,1.12,10.8%,24.5%,67.3%,-1.3%,0.567,1.023,0.085389994,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, ma50_cross_recent, up_down_vol, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, eps_positive, inst_holders"
RNW,6.39,8,5,0,13,1.86,9.2%,26.0%,15.8%,-22.0%,0.052,0.095,0.83732,"above_low_20_80, within_high_75, price_above_ma150, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_positive, eps_beat, gross_margin_healthy, eps_positive, inst_holders"
RDW,24.57,9,4,0,13,2.49,60.1%,185.7%,170.9%,-5.1%,1.603,0.579,0.12858,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_beat, inst_holders"
COLD,15.69,8,4,0,12,1.26,8.7%,30.7%,19.6%,-5.3%,0.09,0.003,0.31822002,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma50_cross_recent, up_down_vol, rs_vs_spy, rs_line_rising","revenue_positive, eps_beat, gross_margin_healthy, inst_holders"
CRSR,12.14,8,4,0,12,5.05,75.2%,78.0%,121.1%,0.0%,1.106,-0.041,0.30211002,"within_high_75, price_above_ma150, ma50_cross_recent, rel_vol_high, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","eps_beat, gross_margin_healthy, eps_positive, inst_holders"
HCC,94.54,8,4,0,12,1.21,10.6%,5.1%,13.7%,-9.6%,0.031,0.54,0.28338,"base_tight, within_high_75, price_above_ma150, ma150_rising, ma_aligned, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, eps_positive, inst_holders"
DMRC,14.7,8,4,0,12,1.46,8.8%,106.2%,233.3%,-2.1%,2.228,-0.191,0.75209,"within_high_75, price_above_ma150, ma150_rising, ma50_cross_recent, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","eps_beat, gross_margin_healthy, eps_positive, inst_holders"
ONDS,13.22,8,4,0,12,1.77,44.0%,39.3%,31.2%,-5.6%,0.206,10.799,0.44849,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, rel_vol_high, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, inst_holders"
NTRA,223.37,8,4,0,12,1.14,9.7%,14.7%,7.4%,-12.2%,-0.032,0.388,0.65066004,"base_tight, above_low_20_80, within_high_75, price_above_ma150, ma150_rising, up_down_vol, last_vol_surge_up, rs_line_rising","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, inst_holders"
QRVO,103.56,8,4,0,12,1.19,6.0%,19.8%,24.9%,-4.3%,0.143,-0.07,0.46199,"above_low_20_80, within_high_75, price_above_ma150, ma150_rising, ma50_cross_recent, up_down_vol, rs_vs_spy, rs_line_rising","eps_beat, gross_margin_healthy, eps_positive, inst_holders"
PENG,55.83,8,4,0,12,1.26,14.4%,95.8%,168.7%,0.0%,1.581,-0.062,0.28322,"within_high_75, price_above_ma150, ma150_rising, ma50_cross_recent, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","earnings_accelerating, eps_beat, eps_positive, inst_holders"
VIK,92.11,8,4,0,12,1.17,9.8%,17.3%,18.1%,-0.5%,0.075,0.175,0.44275,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","revenue_yoy_10pct, revenue_positive, gross_margin_healthy, inst_holders"
TDAY,7.81,8,4,0,12,0.92,3.3%,7.3%,31.3%,-0.1%,0.207,-0.04,0.39384,"within_high_75, price_above_ma150, ma150_rising, ma_aligned, up_down_vol, last_vol_surge_up, rs_vs_spy, rs_line_rising","eps_beat, gross_margin_healthy, eps_positive, inst_holders"
